time,expected,origin,airline,status,scrape_time
10:15,,Frankfurt,AIR DOLOMITI,,2024-11-01 23:25:55
10:15,,Brussels,SWISS,,2024-11-01 23:25:55
10:15,,Bordeaux,EASYJET,,2024-11-01 23:25:55
10:15,,Marrakech,EASYJET,Delayed,2024-11-01 23:25:55
10:30,,Manchester,EASYJET,,2024-11-01 23:25:55
10:40,,Beirut,MEA MIDDLE EAST AIRLINES,,2024-11-01 23:25:55
10:50,,Ibiza,EASYJET,,2024-11-01 23:25:55
11:00,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 23:25:55
11:05,,Rome,ITA AIRWAYS,,2024-11-01 23:25:55
11:10,,Lisbon,TAP PORTUGAL,,2024-11-01 23:25:55
11:10,,Figari,EASYJET,,2024-11-01 23:25:55
11:15,,Paris,AIR FRANCE,,2024-11-01 23:25:55
11:25,,Nice,SWISS,,2024-11-01 23:25:55
11:30,,Porto,EASYJET,,2024-11-01 23:25:55
11:30,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
11:40,,London,SWISS,,2024-11-01 23:25:55
11:50,,Djerba,EASYJET,,2024-11-01 23:25:55
11:50,,BRI,EASYJET,,2024-11-01 23:25:55
11:50,,Madrid,IBERIA,,2024-11-01 23:25:55
12:05,,Lisbon,EASYJET,,2024-11-01 23:25:55
12:10,,Alicante,EASYJET,,2024-11-01 23:25:55
12:30,,Munich,AIR DOLOMITI,,2024-11-01 23:25:55
12:30,,London,EASYJET,,2024-11-01 23:25:55
12:35,,Porto,EASYJET,,2024-11-01 23:25:55
12:35,,Athens,EASYJET,,2024-11-01 23:25:55
12:35,,Pristina,SWISS,,2024-11-01 23:25:55
12:4512:17,12:17,Dubai,EMIRATES,,2024-11-01 23:25:55
13:05,,Frankfurt,LUFTHANSA,,2024-11-01 23:25:55
13:05,,Marrakech,EASYJET,,2024-11-01 23:25:55
13:10,,Ajaccio,EASYJET,,2024-11-01 23:25:55
13:15,,Nice,EASYJET,,2024-11-01 23:25:55
13:20,,Malaga,EASYJET,,2024-11-01 23:25:55
13:20,,Istanbul,PEGASUS,,2024-11-01 23:25:55
13:35,,Jeddah,SAUDIA,,2024-11-01 23:25:55
13:45,,Doha,QATAR AIRWAYS,,2024-11-01 23:25:55
13:45,,Zurich,SWISS,,2024-11-01 23:25:55
13:50,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
13:50,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 23:25:55
13:50,,Istanbul,TURKISH AIRLINES,,2024-11-01 23:25:55
13:55,,Amman,ROYAL JORDANIAN,,2024-11-01 23:25:55
14:00,,Toulouse,EASYJET,,2024-11-01 23:25:55
14:00,,Porto,SWISS,,2024-11-01 23:25:55
14:10,,Paris,AIR FRANCE,,2024-11-01 23:25:55
14:20,,Athens,SWISS,,2024-11-01 23:25:55
14:25,,Cairo,EGYPTAIR,,2024-11-01 23:25:55
14:30,,Bastia,EASYJET,,2024-11-01 23:25:55
14:50,,Palma de Mallorca,EASYJET,,2024-11-01 23:25:55
14:55,,Lanzarote,EASYJET,,2024-11-01 23:25:55
15:00,,Lisbon,EASYJET,,2024-11-01 23:25:55
15:10,,Edinburgh,EASYJET,,2024-11-01 23:25:55
15:15,,Algiers,AIR ALGERIE,,2024-11-01 23:25:55
15:25,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
15:45,,Enfidha,EASYJET,,2024-11-01 23:25:55
15:45,,Tenerife,EASYJET,,2024-11-01 23:25:55
15:55,,Casablanca,ROYAL AIR MAROC,,2024-11-01 23:25:55
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-01 23:25:55
16:10,,Nantes,EASYJET,,2024-11-01 23:25:55
16:15,,Munich,AIR DOLOMITI,,2024-11-01 23:25:55
16:20,,Menorca,EASYJET,,2024-11-01 23:25:55
16:25,,Lisbon,EASYJET,,2024-11-01 23:25:55
16:30,,Palma de Mallorca,EASYJET,,2024-11-01 23:25:55
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 23:25:55
16:55,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
16:55,,Athens,SWISS,,2024-11-01 23:25:55
17:00,,Amsterdam,EASYJET,,2024-11-01 23:25:55
17:05,,London,SWISS,,2024-11-01 23:25:55
17:05,,Barcelona,VUELING,,2024-11-01 23:25:55
17:25,,Istanbul,TURKISH AIRLINES,,2024-11-01 23:25:55
17:25,,Paris,AIR FRANCE,,2024-11-01 23:25:55
17:25,,Lisbon,TAP PORTUGAL,,2024-11-01 23:25:55
17:40,,Oslo,SWISS,,2024-11-01 23:25:55
17:40,,Zurich,SWISS,,2024-11-01 23:25:55
17:45,,Split,EASYJET,,2024-11-01 23:25:55
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-01 23:25:55
17:50,,Madrid,IBERIA,,2024-11-01 23:25:55
17:55,,Rome,EASYJET,,2024-11-01 23:25:55
17:55,,Antalya,PEGASUS,,2024-11-01 23:25:55
18:05,,Porto,EASYJET,,2024-11-01 23:25:55
18:05,,Sharm El-Sheikh,EASYJET,,2024-11-01 23:25:55
18:10,,Tunis,TUNISAIR,,2024-11-01 23:25:55
18:15,,Helsinki,FINNAIR,,2024-11-01 23:25:55
18:15,,Seville,EASYJET,,2024-11-01 23:25:55
18:30,,Porto,TAP PORTUGAL,,2024-11-01 23:25:55
18:35,,Hurghada,EASYJET,,2024-11-01 23:25:55
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 23:25:55
18:45,,Dubai,EMIRATES,,2024-11-01 23:25:55
18:50,,Zurich,SWISS,,2024-11-01 23:25:55
18:55,,Copenhagen,SWISS,,2024-11-01 23:25:55
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-01 23:25:55
19:10,,Vienna,AUSTRIAN,,2024-11-01 23:25:55
19:15,,Stockholm,SWISS,,2024-11-01 23:25:55
19:25,,London,EASYJET,,2024-11-01 23:25:55
19:40,,Paris,AIR FRANCE,,2024-11-01 23:25:55
20:00,,Madrid,IBERIA,,2024-11-01 23:25:55
20:05,,London,SWISS,,2024-11-01 23:25:55
20:20,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
20:30,,Porto,EASYJET,,2024-11-01 23:25:55
20:55,,Munich,AIR DOLOMITI,,2024-11-01 23:25:55
21:05,,Copenhagen,EASYJET,,2024-11-01 23:25:55
21:15,,Pristina,EASYJET,,2024-11-01 23:25:55
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-01 23:25:55
21:30,,Palma de Mallorca,EASYJET,,2024-11-01 23:25:55
21:30,,Lisbon,SWISS,,2024-11-01 23:25:55
21:50,,Zurich,SWISS,,2024-11-01 23:25:55
21:55,,Barcelona,EASYJET,,2024-11-01 23:25:55
21:55,,Funchal,EASYJET,,2024-11-01 23:25:55
21:55,,Mykonos,EASYJET,,2024-11-01 23:25:55
21:55,,Olbia,EASYJET,,2024-11-01 23:25:55
21:55,,RBA,EASYJET,,2024-11-01 23:25:55
22:00,,Berlin,SWISS,,2024-11-01 23:25:55
22:05,,London,SWISS,,2024-11-01 23:25:55
22:05,,Bordeaux,EASYJET,,2024-11-01 23:25:55
22:10,,Nantes,EASYJET,,2024-11-01 23:25:55
22:10,,London,BRITISH AIRWAYS,,2024-11-01 23:25:55
22:15,,Malaga,EASYJET,,2024-11-01 23:25:55
22:20,,Malta,EASYJET,,2024-11-01 23:25:55
22:20,,Madrid,IBERIA,,2024-11-01 23:25:55
22:25,,Frankfurt,LUFTHANSA,,2024-11-01 23:25:55
22:25,,Brussels,SWISS,,2024-11-01 23:25:55
22:30,,Gran Canaria,EASYJET,,2024-11-01 23:25:55
22:35,,Heraklion,EASYJET,,2024-11-01 23:25:55
22:35,,Palermo,EASYJET,,2024-11-01 23:25:55
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-01 23:25:55
23:00,,Paris,AIR FRANCE,,2024-11-01 23:25:55
23:15,,Lisbon,TAP PORTUGAL,,2024-11-01 23:25:55
23:35,,Zurich,SWISS,,2024-11-01 23:25:55
