time,expected,origin,airline,status,scrape_time
13:4513:11,13:11,Doha,QATAR AIRWAYS,,2024-11-09 04:27:02
13:45,,Algiers,AIR ALGERIE,,2024-11-09 04:27:02
13:45,,Zurich,SWISS,,2024-11-09 04:27:02
13:50,,London,BRITISH AIRWAYS,,2024-11-09 04:27:02
13:50,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 04:27:02
13:5013:15,13:15,Istanbul,TURKISH AIRLINES,,2024-11-09 04:27:02
13:5513:25,13:25,Amman,ROYAL JORDANIAN,,2024-11-09 04:27:02
14:00,,Toulouse,EASYJET,,2024-11-09 04:27:02
14:00,,Porto,SWISS,,2024-11-09 04:27:02
14:10,,Paris,AIR FRANCE,,2024-11-09 04:27:02
14:2013:54,13:54,Athens,SWISS,,2024-11-09 04:27:02
14:3514:12,14:12,Cairo,EGYPTAIR,,2024-11-09 04:27:02
14:55,,Lanzarote,EASYJET,,2024-11-09 04:27:02
15:00,,Lisbon,EASYJET,,2024-11-09 04:27:02
15:10,,Edinburgh,EASYJET,,2024-11-09 04:27:02
15:25,,London,BRITISH AIRWAYS,,2024-11-09 04:27:02
15:45,,Enfidha,EASYJET,,2024-11-09 04:27:02
15:45,,Tenerife,EASYJET,,2024-11-09 04:27:02
15:55,,Casablanca,ROYAL AIR MAROC,,2024-11-09 04:27:02
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-09 04:27:02
16:10,,Nantes,EASYJET,,2024-11-09 04:27:02
16:15,,Munich,AIR DOLOMITI,,2024-11-09 04:27:02
16:20,,Menorca,EASYJET,,2024-11-09 04:27:02
16:30,,Ibiza,EASYJET,,2024-11-09 04:27:02
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 04:27:02
16:55,,London,BRITISH AIRWAYS,,2024-11-09 04:27:02
16:55,,Athens,SWISS,,2024-11-09 04:27:02
17:00,,Amsterdam,EASYJET,,2024-11-09 04:27:02
17:05,,London,SWISS,,2024-11-09 04:27:02
17:05,,Barcelona,VUELING,,2024-11-09 04:27:02
17:25,,Istanbul,TURKISH AIRLINES,Aheaded,2024-11-09 04:27:02
17:25,,Paris,AIR FRANCE,,2024-11-09 04:27:02
17:40,,Zurich,SWISS,,2024-11-09 04:27:02
17:40,,Oslo,SWISS,,2024-11-09 04:27:02
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-09 04:27:02
17:50,,Madrid,IBERIA,,2024-11-09 04:27:02
17:55,,Rome,EASYJET,,2024-11-09 04:27:02
18:05,,Porto,EASYJET,,2024-11-09 04:27:02
18:05,,Sharm El-Sheikh,EASYJET,,2024-11-09 04:27:02
18:10,,Tunis,TUNISAIR,,2024-11-09 04:27:02
18:15,,Helsinki,FINNAIR,,2024-11-09 04:27:02
18:30,,Porto,TAP PORTUGAL,,2024-11-09 04:27:02
18:35,,Hurghada,EASYJET,,2024-11-09 04:27:02
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 04:27:02
18:45,,Dubai,EMIRATES,,2024-11-09 04:27:02
18:50,,Zurich,SWISS,,2024-11-09 04:27:02
18:55,,Copenhagen,SWISS,,2024-11-09 04:27:02
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-09 04:27:02
19:10,,Vienna,AUSTRIAN,,2024-11-09 04:27:02
19:15,,Stockholm,SWISS,,2024-11-09 04:27:02
19:40,,Paris,AIR FRANCE,,2024-11-09 04:27:02
20:00,,Madrid,IBERIA,,2024-11-09 04:27:02
20:05,,London,SWISS,,2024-11-09 04:27:02
20:10,,Bastia,EASYJET,,2024-11-09 04:27:02
20:20,,London,BRITISH AIRWAYS,,2024-11-09 04:27:02
20:30,,Porto,EASYJET,,2024-11-09 04:27:02
20:55,,Munich,AIR DOLOMITI,,2024-11-09 04:27:02
21:05,,Copenhagen,EASYJET,,2024-11-09 04:27:02
21:15,,Pristina,EASYJET,,2024-11-09 04:27:02
21:15,,Split,EASYJET,,2024-11-09 04:27:02
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-09 04:27:02
21:30,,Palma de Mallorca,EASYJET,,2024-11-09 04:27:02
21:30,,Lisbon,SWISS,,2024-11-09 04:27:02
21:35,,Nantes,EASYJET,,2024-11-09 04:27:02
21:50,,Zurich,SWISS,,2024-11-09 04:27:02
21:55,,Funchal,EASYJET,,2024-11-09 04:27:02
21:55,,Rabat,EASYJET,,2024-11-09 04:27:02
21:55,,Barcelona,EASYJET,,2024-11-09 04:27:02
22:00,,Berlin,SWISS,,2024-11-09 04:27:02
22:05,,London,SWISS,,2024-11-09 04:27:02
22:05,,Bordeaux,EASYJET,,2024-11-09 04:27:02
22:10,,London,BRITISH AIRWAYS,,2024-11-09 04:27:02
22:15,,Malaga,EASYJET,,2024-11-09 04:27:02
22:20,,Malta,EASYJET,,2024-11-09 04:27:02
22:20,,Madrid,IBERIA,,2024-11-09 04:27:02
22:25,,Frankfurt,LUFTHANSA,,2024-11-09 04:27:02
22:25,,Brussels,SWISS,,2024-11-09 04:27:02
22:30,,Gran Canaria,EASYJET,,2024-11-09 04:27:02
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-09 04:27:02
23:00,,Paris,AIR FRANCE,,2024-11-09 04:27:02
23:15,,Lisbon,TAP PORTUGAL,,2024-11-09 04:27:02
