time,expected,origin,airline,status,scrape_time
09:45,,Warsaw,LOT POLISH AIRLINES,,2024-10-25 01:17:29
09:45,,Faro,EASYJET,,2024-10-25 01:17:29
09:50,,Montreal,AIR CANADA,,2024-10-25 01:17:29
10:00,,Zurich,SWISS,,2024-10-25 01:17:29
10:05,,Frankfurt,SWISS,,2024-10-25 01:17:29
10:05,,Brussels,SWISS,,2024-10-25 01:17:29
10:05,,Helsinki,FINNAIR,,2024-10-25 01:17:29
10:10,,London,EASYJET,,2024-10-25 01:17:29
10:10,,Berlin,EASYJET,,2024-10-25 01:17:29
10:15,,Nantes,EASYJET,,2024-10-25 01:17:29
10:15,,Edinburgh,EASYJET,,2024-10-25 01:17:29
10:20,,Rome,EASYJET,,2024-10-25 01:17:29
10:25,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-25 01:17:29
10:30,,Lisbon,EASYJET,,2024-10-25 01:17:29
10:35,,Beirut,MEA MIDDLE EAST AIRLINES,,2024-10-25 01:17:29
10:40,,Rome,ITA AIRWAYS,,2024-10-25 01:17:29
10:45,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
10:45,,New York,DELTA AIR LINES,,2024-10-25 01:17:29
10:50,,Toulouse,EASYJET,,2024-10-25 01:17:29
10:55,,Catania,EASYJET,,2024-10-25 01:17:29
11:00,,London,EASYJET,,2024-10-25 01:17:29
11:00,,Athens,AEGEAN AIRLINES,,2024-10-25 01:17:29
11:10,,Paris,AIR FRANCE,,2024-10-25 01:17:29
11:15,,Porto,EASYJET,,2024-10-25 01:17:29
11:20,,Valencia,SWISS,,2024-10-25 01:17:29
11:25,,Brindisi,SWISS,,2024-10-25 01:17:29
11:35,,Pristina,EASYJET,,2024-10-25 01:17:29
11:35,,London,SWISS,,2024-10-25 01:17:29
11:50,,Madrid,IBERIA,,2024-10-25 01:17:29
11:55,,Manchester,EASYJET,,2024-10-25 01:17:29
12:00,,Seville,EASYJET,,2024-10-25 01:17:29
12:00,,Alicante,SWISS,,2024-10-25 01:17:29
12:05,,Porto,EASYJET,,2024-10-25 01:17:29
12:10,,Lisbon,TAP PORTUGAL,,2024-10-25 01:17:29
12:15,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
12:20,,Thessaloniki,SWISS,,2024-10-25 01:17:29
12:20,,Nice,EASYJET,,2024-10-25 01:17:29
12:40,,Warsaw,LOT POLISH AIRLINES,,2024-10-25 01:17:29
12:40,,Athens,EASYJET,,2024-10-25 01:17:29
12:45,,Zurich,SWISS,,2024-10-25 01:17:29
13:05,,Pristina,GP AVIATION,,2024-10-25 01:17:29
13:10,,Marrakech,EASYJET,,2024-10-25 01:17:29
13:15,,Dubai,EMIRATES,,2024-10-25 01:17:29
13:20,,Istanbul,PEGASUS,,2024-10-25 01:17:29
13:25,,Frankfurt,AIR DOLOMITI,,2024-10-25 01:17:29
13:25,,Madrid,IBERIA,,2024-10-25 01:17:29
13:35,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 01:17:29
13:45,,Istanbul,TURKISH AIRLINES,,2024-10-25 01:17:29
13:50,,Paris,AIR FRANCE,,2024-10-25 01:17:29
13:55,,Manchester,EASYJET,,2024-10-25 01:17:29
13:55,,Zurich,SWISS,,2024-10-25 01:17:29
13:55,,Bordeaux,EASYJET,,2024-10-25 01:17:29
14:00,,Ibiza,EASYJET,,2024-10-25 01:17:29
14:00,,Cairo,EGYPTAIR,,2024-10-25 01:17:29
14:00,,Kuwait,KUWAIT AIRWAYS,,2024-10-25 01:17:29
14:05,,Frankfurt,SWISS,,2024-10-25 01:17:29
14:10,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
14:10,,Izmir,SUN EXPRESS,,2024-10-25 01:17:29
14:25,,Budapest,EASYJET,,2024-10-25 01:17:29
14:35,,Riyadh,SAUDIA,,2024-10-25 01:17:29
14:50,,Lille,EASYJET,,2024-10-25 01:17:29
14:50,,Marrakech,SWISS,,2024-10-25 01:17:29
14:50,,Bucharest,WIZZ AIR,,2024-10-25 01:17:29
14:55,,Nice,EASYJET,,2024-10-25 01:17:29
14:55,,Birmingham,EASYJET,,2024-10-25 01:17:29
15:05,,Malaga,EASYJET,,2024-10-25 01:17:29
15:20,,Porto,EASYJET,,2024-10-25 01:17:29
15:25,,Naples,EASYJET,,2024-10-25 01:17:29
15:35,,Belgrade,EASYJET,,2024-10-25 01:17:29
15:55,,Amsterdam,EASYJET,,2024-10-25 01:17:29
16:00,,Antalya,SUN EXPRESS,,2024-10-25 01:17:29
16:05,,Gran Canaria,EASYJET,,2024-10-25 01:17:29
16:10,,Prague,EASYJET,,2024-10-25 01:17:29
16:10,,London,EASYJET,,2024-10-25 01:17:29
16:10,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
16:10,,Paris,AIR FRANCE,,2024-10-25 01:17:29
16:15,,Brindisi,EASYJET,,2024-10-25 01:17:29
16:30,,Algiers,AIR ALGERIE,,2024-10-25 01:17:29
16:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 01:17:29
16:30,,Dublin,AER LINGUS,,2024-10-25 01:17:29
16:30,,Barcelona,EASYJET,,2024-10-25 01:17:29
16:35,,Luxembourg,LUXAIR,,2024-10-25 01:17:29
16:45,,Munich,AIR DOLOMITI,,2024-10-25 01:17:29
16:45,,Palma de Mallorca,EASYJET,,2024-10-25 01:17:29
16:50,,Malaga,SWISS,,2024-10-25 01:17:29
16:50,,Stockholm,SWISS,,2024-10-25 01:17:29
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-25 01:17:29
17:00,,Tunis,TUNISAIR,,2024-10-25 01:17:29
17:05,,Copenhagen,SWISS,,2024-10-25 01:17:29
17:05,,London,SWISS,,2024-10-25 01:17:29
17:05,,Manchester,EASYJET,,2024-10-25 01:17:29
17:15,,Frankfurt,AIR DOLOMITI,,2024-10-25 01:17:29
17:20,,Santiago de Compostela,EASYJET,,2024-10-25 01:17:29
17:25,,Copenhagen,EASYJET,,2024-10-25 01:17:29
17:25,,Alicante,EASYJET,,2024-10-25 01:17:29
17:25,,Paris,AIR FRANCE,,2024-10-25 01:17:29
17:30,,Lisbon,TAP PORTUGAL,,2024-10-25 01:17:29
17:30,,Palma de Mallorca,SWISS,,2024-10-25 01:17:29
17:35,,Zurich,SWISS,,2024-10-25 01:17:29
17:35,,Bristol,EASYJET,,2024-10-25 01:17:29
17:40,,Istanbul,TURKISH AIRLINES,,2024-10-25 01:17:29
17:45,,Porto,SWISS,,2024-10-25 01:17:29
17:55,,Lisbon,SWISS,,2024-10-25 01:17:29
18:00,,Rome,ITA AIRWAYS,,2024-10-25 01:17:29
18:00,,Brindisi,EASYJET,,2024-10-25 01:17:29
18:05,,Hamburg,SWISS,,2024-10-25 01:17:29
18:10,,Helsinki,FINNAIR,,2024-10-25 01:17:29
18:15,,Stockholm,EASYJET,,2024-10-25 01:17:29
18:15,,Ibiza,EASYJET,,2024-10-25 01:17:29
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-25 01:17:29
18:25,,Lisbon,EASYJET,,2024-10-25 01:17:29
18:30,,Brussels,EASYJET,,2024-10-25 01:17:29
18:40,,Barcelona,EASYJET,,2024-10-25 01:17:29
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 01:17:29
18:45,,Frankfurt,LUFTHANSA,,2024-10-25 01:17:29
18:55,,Pristina,EASYJET,,2024-10-25 01:17:29
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-25 01:17:29
19:00,,Nice,EASYJET,,2024-10-25 01:17:29
19:00,,Bordeaux,EASYJET,,2024-10-25 01:17:29
19:00,,Zurich,SWISS,,2024-10-25 01:17:29
19:05,,Vienna,AUSTRIAN,,2024-10-25 01:17:29
19:15,,Luxembourg,LUXAIR,,2024-10-25 01:17:29
19:20,,Maurice,AIR MAURITIUS,,2024-10-25 01:17:29
19:20,,Dubai,EMIRATES,,2024-10-25 01:17:29
19:25,,Munich,AIR DOLOMITI,,2024-10-25 01:17:29
19:25,,Prague,EUROWINGS,,2024-10-25 01:17:29
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-10-25 01:17:29
19:30,,Athens,AEGEAN AIRLINES,,2024-10-25 01:17:29
19:35,,London,EASYJET,,2024-10-25 01:17:29
19:35,,Barcelona,VUELING,,2024-10-25 01:17:29
19:50,,Paris,AIR FRANCE,,2024-10-25 01:17:29
19:55,,London,SWISS,,2024-10-25 01:17:29
20:00,,Madrid,IBERIA,,2024-10-25 01:17:29
20:00,,Palma de Mallorca,EASYJET,,2024-10-25 01:17:29
20:05,,Düsseldorf,EUROWINGS,,2024-10-25 01:17:29
20:20,,Edinburgh,EASYJET,,2024-10-25 01:17:29
20:20,,London,EASYJET,,2024-10-25 01:17:29
20:20,,Berlin,EASYJET,,2024-10-25 01:17:29
20:20,,Barcelona,EASYJET,,2024-10-25 01:17:29
20:30,,Brussels,BRUSSELS AIRLINES,,2024-10-25 01:17:29
20:35,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
20:40,,Porto,EASYJET,,2024-10-25 01:17:29
21:00,,Toulouse,EASYJET,,2024-10-25 01:17:29
21:45,,Biarritz,SWISS,,2024-10-25 01:17:29
21:50,,Zurich,SWISS,,2024-10-25 01:17:29
21:55,,Paris,AIR FRANCE,,2024-10-25 01:17:29
22:00,,London,SWISS,,2024-10-25 01:17:29
22:00,,Vienna,SWISS,,2024-10-25 01:17:29
22:00,,Nice,SWISS,,2024-10-25 01:17:29
22:10,,Nantes,EASYJET,,2024-10-25 01:17:29
22:10,,Chania,EASYJET,,2024-10-25 01:17:29
22:10,,Frankfurt,SWISS,,2024-10-25 01:17:29
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-25 01:17:29
22:20,,Madrid,IBERIA,,2024-10-25 01:17:29
22:20,,Paris,EASYJET,,2024-10-25 01:17:29
22:20,,Valencia,EASYJET,,2024-10-25 01:17:29
22:30,,Skopje,EASYJET,,2024-10-25 01:17:29
22:30,,Porto,EASYJET,,2024-10-25 01:17:29
22:30,,Rome,EASYJET,,2024-10-25 01:17:29
22:35,,Olbia,EASYJET,,2024-10-25 01:17:29
22:40,,London,BRITISH AIRWAYS,,2024-10-25 01:17:29
22:45,,Nice,EASYJET,,2024-10-25 01:17:29
22:45,,Bordeaux,EASYJET,,2024-10-25 01:17:29
22:50,,Amsterdam,EASYJET,,2024-10-25 01:17:29
22:55,,London,EASYJET,,2024-10-25 01:17:29
22:55,,Dublin,SWISS,,2024-10-25 01:17:29
23:00,,Brussels,EASYJET,,2024-10-25 01:17:29
23:00,,Copenhagen,EASYJET,,2024-10-25 01:17:29
23:00,,Lisbon,EASYJET,,2024-10-25 01:17:29
23:00,,Marrakech,EASYJET,,2024-10-25 01:17:29
23:05,,Porto,SWISS,,2024-10-25 01:17:29
23:10,,Munich,AIR DOLOMITI,,2024-10-25 01:17:29
23:15,,Lisbon,TAP PORTUGAL,,2024-10-25 01:17:29
23:25,,Catania,SWISS,,2024-10-25 01:17:29
23:30,,Athens,SWISS,,2024-10-25 01:17:29
23:35,,Zurich,SWISS,,2024-10-25 01:17:29
