time,expected,origin,airline,status,scrape_time
11:1511:08,11:08,Naples,EASYJET,,2024-10-26 10:27:50
11:2011:52,11:52,Santiago de Compostela,EASYJET,,2024-10-26 10:27:50
11:20,,Palma de Mallorca,SWISS,,2024-10-26 10:27:50
11:3511:47,11:47,Pristina,EASYJET,,2024-10-26 10:27:50
11:35,,London,SWISS,,2024-10-26 10:27:50
11:4011:20,11:20,Bari,EASYJET,,2024-10-26 10:27:50
11:40,,London,BRITISH AIRWAYS,,2024-10-26 10:27:50
11:50,,Djerba,EASYJET,Delayed,2024-10-26 10:27:50
11:5011:34,11:34,Madrid,IBERIA,,2024-10-26 10:27:50
12:05,,Porto,EASYJET,Delayed,2024-10-26 10:27:50
12:10,,Lisbon,TAP PORTUGAL,,2024-10-26 10:27:50
12:15,,Pristina,SWISS,Delayed,2024-10-26 10:27:50
12:15,,Catania,EASYJET,,2024-10-26 10:27:50
12:30,,Munich,AIR DOLOMITI,,2024-10-26 10:27:50
12:45,,Zurich,SWISS,,2024-10-26 10:27:50
13:10,,Ajaccio,EASYJET,,2024-10-26 10:27:50
13:1513:11,13:11,Dubai,EMIRATES,,2024-10-26 10:27:50
13:2012:53,12:53,Istanbul,PEGASUS,,2024-10-26 10:27:50
13:25,,Madrid,IBERIA,,2024-10-26 10:27:50
13:35,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 10:27:50
13:40,,London,EASYJET,,2024-10-26 10:27:50
13:45,,Istanbul,TURKISH AIRLINES,Aheaded,2024-10-26 10:27:50
13:50,,Paris,AIR FRANCE,,2024-10-26 10:27:50
13:50,,Mykonos,SWISS,,2024-10-26 10:27:50
13:55,,Zurich,SWISS,,2024-10-26 10:27:50
13:55,,Bilbao,EASYJET,,2024-10-26 10:27:50
14:0014:16,14:16,Cairo,EGYPTAIR,,2024-10-26 10:27:50
14:05,,Marrakech,EASYJET,,2024-10-26 10:27:50
14:05,,Frankfurt,SWISS,,2024-10-26 10:27:50
14:05,,Manchester,EASYJET,,2024-10-26 10:27:50
14:10,,Toulouse,EASYJET,,2024-10-26 10:27:50
14:15,,Nice,EASYJET,,2024-10-26 10:27:50
14:15,,Copenhagen,EASYJET,,2024-10-26 10:27:50
14:20,,Edinburgh,EASYJET,,2024-10-26 10:27:50
14:2014:18,14:18,Doha,QATAR AIRWAYS,,2024-10-26 10:27:50
14:30,,Bastia,EASYJET,,2024-10-26 10:27:50
14:3514:40,14:40,Amman,ROYAL JORDANIAN,,2024-10-26 10:27:50
14:3514:12,14:12,Jeddah,SAUDIA,,2024-10-26 10:27:50
14:35,,Porto,EASYJET,,2024-10-26 10:27:50
14:40,,Paris,AIR FRANCE,,2024-10-26 10:27:50
14:50,,Marrakech,SWISS,,2024-10-26 10:27:50
14:50,,Palma de Mallorca,EASYJET,,2024-10-26 10:27:50
14:55,,Antalya,SWISS,,2024-10-26 10:27:50
15:00,,Lanzarote,EASYJET,,2024-10-26 10:27:50
15:05,,Amsterdam,EASYJET,,2024-10-26 10:27:50
15:05,,Malaga,EASYJET,,2024-10-26 10:27:50
15:15,,Split,EASYJET,,2024-10-26 10:27:50
15:20,,Naples,EASYJET,,2024-10-26 10:27:50
15:30,,Heraklion,SWISS,,2024-10-26 10:27:50
15:55,,Barcelona,VUELING,,2024-10-26 10:27:50
16:10,,Barcelona,EASYJET,,2024-10-26 10:27:50
16:10,,Paris,AIR FRANCE,,2024-10-26 10:27:50
16:20,,Menorca,EASYJET,,2024-10-26 10:27:50
16:25,,Algiers,AIR ALGERIE,,2024-10-26 10:27:50
16:30,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 10:27:50
16:30,,Dublin,AER LINGUS,,2024-10-26 10:27:50
16:45,,Athens,SWISS,,2024-10-26 10:27:50
16:45,,Munich,AIR DOLOMITI,,2024-10-26 10:27:50
16:50,,Olbia,EASYJET,,2024-10-26 10:27:50
16:55,,Dubrovnik,EASYJET,,2024-10-26 10:27:50
16:55,,Casablanca,ROYAL AIR MAROC,,2024-10-26 10:27:50
17:00,,Palma de Mallorca,EASYJET,,2024-10-26 10:27:50
17:05,,Copenhagen,SWISS,,2024-10-26 10:27:50
17:05,,London,SWISS,,2024-10-26 10:27:50
17:10,,London,BRITISH AIRWAYS,,2024-10-26 10:27:50
17:15,,Frankfurt,AIR DOLOMITI,,2024-10-26 10:27:50
17:30,,Lisbon,TAP PORTUGAL,,2024-10-26 10:27:50
17:35,,Zurich,SWISS,,2024-10-26 10:27:50
17:35,,Ankara,AJET,Cancelled,2024-10-26 10:27:50
17:40,,Barcelona,EASYJET,,2024-10-26 10:27:50
17:40,,Nice,EASYJET,,2024-10-26 10:27:50
17:45,,Porto,SWISS,,2024-10-26 10:27:50
18:00,,Tunis,TUNISAIR,,2024-10-26 10:27:50
18:05,,Istanbul,TURKISH AIRLINES,,2024-10-26 10:27:50
18:10,,Helsinki,FINNAIR,,2024-10-26 10:27:50
18:15,,Rome,ITA AIRWAYS,,2024-10-26 10:27:50
18:20,,London,EASYJET,,2024-10-26 10:27:50
18:20,,Brussels,BRUSSELS AIRLINES,,2024-10-26 10:27:50
18:30,,Antalya,PEGASUS,,2024-10-26 10:27:50
18:30,,Porto,TAP PORTUGAL,,2024-10-26 10:27:50
18:35,,Lisbon,EASYJET,,2024-10-26 10:27:50
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 10:27:50
18:45,,Frankfurt,LUFTHANSA,,2024-10-26 10:27:50
18:55,,Ibiza,EASYJET,,2024-10-26 10:27:50
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-10-26 10:27:50
19:00,,Zurich,SWISS,,2024-10-26 10:27:50
19:05,,Vienna,AUSTRIAN,,2024-10-26 10:27:50
19:20,,Dubai,EMIRATES,,2024-10-26 10:27:50
19:25,,Munich,AIR DOLOMITI,,2024-10-26 10:27:50
19:25,,Madrid,IBERIA,,2024-10-26 10:27:50
19:50,,Paris,AIR FRANCE,,2024-10-26 10:27:50
19:55,,London,SWISS,,2024-10-26 10:27:50
20:20,,London,EASYJET,,2024-10-26 10:27:50
20:40,,Porto,EASYJET,,2024-10-26 10:27:50
20:45,,London,BRITISH AIRWAYS,,2024-10-26 10:27:50
20:45,,Pristina,EASYJET,,2024-10-26 10:27:50
21:10,,Corfu,SWISS,,2024-10-26 10:27:50
21:10,,Santorin,SWISS,,2024-10-26 10:27:50
21:15,,Manchester,ETHIOPIAN AIRLINES,,2024-10-26 10:27:50
21:35,,Palma de Mallorca,SWISS,,2024-10-26 10:27:50
21:35,,Tenerife,EASYJET,,2024-10-26 10:27:50
21:40,,Mykonos,EASYJET,,2024-10-26 10:27:50
21:50,,Zurich,SWISS,,2024-10-26 10:27:50
21:55,,Paris,AIR FRANCE,,2024-10-26 10:27:50
22:00,,Vienna,SWISS,,2024-10-26 10:27:50
22:00,,London,SWISS,,2024-10-26 10:27:50
22:10,,Oslo,SWISS,,2024-10-26 10:27:50
22:10,,Enfidha,EASYJET,,2024-10-26 10:27:50
22:10,,Frankfurt,SWISS,,2024-10-26 10:27:50
22:15,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-10-26 10:27:50
22:20,,Madrid,IBERIA,,2024-10-26 10:27:50
22:35,,Bordeaux,EASYJET,,2024-10-26 10:27:50
22:35,,Porto,EASYJET,,2024-10-26 10:27:50
22:40,,Palermo,EASYJET,,2024-10-26 10:27:50
22:40,,Brindisi,EASYJET,,2024-10-26 10:27:50
22:45,,Heraklion,EASYJET,,2024-10-26 10:27:50
22:45,,Antalya,SWISS,,2024-10-26 10:27:50
22:50,,Malta,EASYJET,,2024-10-26 10:27:50
22:50,,Nantes,EASYJET,,2024-10-26 10:27:50
22:50,,Nice,EASYJET,,2024-10-26 10:27:50
22:50,,Agadir,EASYJET,,2024-10-26 10:27:50
22:55,,Funchal,EASYJET,,2024-10-26 10:27:50
22:55,,Hurghada,EASYJET,,2024-10-26 10:27:50
23:00,,Lisbon,EASYJET,,2024-10-26 10:27:50
23:00,,Santorin,EASYJET,,2024-10-26 10:27:50
23:10,,Munich,AIR DOLOMITI,,2024-10-26 10:27:50
23:10,,London,BRITISH AIRWAYS,,2024-10-26 10:27:50
23:15,,Lisbon,TAP PORTUGAL,,2024-10-26 10:27:50
23:30,,Athens,SWISS,,2024-10-26 10:27:50
23:35,,Zurich,SWISS,,2024-10-26 10:27:50
