time,expected,origin,airline,status,scrape_time
15:55,,Porto,EASYJET,,2024-11-10 13:53:06
15:5515:42,15:42,Casablanca,ROYAL AIR MAROC,,2024-11-10 13:53:06
16:00,,Tunis,TUNISAIR,,2024-11-10 13:53:06
16:0015:40,15:40,Athens,AEGEAN AIRLINES,,2024-11-10 13:53:06
16:05,,Frankfurt,LUFTHANSA,,2024-11-10 13:53:06
16:10,,Brussels,BRUSSELS AIRLINES,,2024-11-10 13:53:06
16:15,,Paris,AIR FRANCE,,2024-11-10 13:53:06
16:20,,Luxembourg,LUXAIR,,2024-11-10 13:53:06
16:30,,Munich,AIR DOLOMITI,,2024-11-10 13:53:06
16:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 13:53:06
16:55,,Athens,SWISS,,2024-11-10 13:53:06
16:55,,Vienna,AUSTRIAN,,2024-11-10 13:53:06
17:0017:14,17:14,Hurghada,SWISS,,2024-11-10 13:53:06
17:05,,London,SWISS,,2024-11-10 13:53:06
17:05,,Lisbon,SWISS,,2024-11-10 13:53:06
17:10,,Istanbul,TURKISH AIRLINES,Aheaded,2024-11-10 13:53:06
17:15,,Lille,EASYJET,,2024-11-10 13:53:06
17:25,,Paris,AIR FRANCE,,2024-11-10 13:53:06
17:25,,Naples,EASYJET,,2024-11-10 13:53:06
17:30,,Lisbon,TAP PORTUGAL,,2024-11-10 13:53:06
17:30,,Barcelona,VUELING,,2024-11-10 13:53:06
17:35,,Zurich,SWISS,,2024-11-10 13:53:06
17:3517:07,17:07,Marsa Alam,EASYJET,,2024-11-10 13:53:06
17:45,,Frankfurt,AIR DOLOMITI,,2024-11-10 13:53:06
17:45,,Nice,EASYJET,,2024-11-10 13:53:06
17:50,,London,BRITISH AIRWAYS,,2024-11-10 13:53:06
17:50,,Madrid,IBERIA,,2024-11-10 13:53:06
18:00,,Rome,ITA AIRWAYS,,2024-11-10 13:53:06
18:05,,Seville,EASYJET,,2024-11-10 13:53:06
18:05,,Cagliari,EASYJET,,2024-11-10 13:53:06
18:10,,Hamburg,SWISS,,2024-11-10 13:53:06
18:10,,Manchester,EASYJET,,2024-11-10 13:53:06
18:15,,Helsinki,FINNAIR,,2024-11-10 13:53:06
18:20,,Catania,EASYJET,,2024-11-10 13:53:06
18:25,,Lisbon,EASYJET,,2024-11-10 13:53:06
18:30,,Budapest,EASYJET,,2024-11-10 13:53:06
18:40,,Porto,EASYJET,,2024-11-10 13:53:06
18:40,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 13:53:06
18:4518:14,18:14,Dubai,EMIRATES,,2024-11-10 13:53:06
18:50,,Zurich,SWISS,,2024-11-10 13:53:06
19:00,,Prague,EASYJET,,2024-11-10 13:53:06
19:00,,Warsaw,LOT POLISH AIRLINES,,2024-11-10 13:53:06
19:10,,Vienna,AUSTRIAN,,2024-11-10 13:53:06
19:10,,London,EASYJET,,2024-11-10 13:53:06
19:15,,Barcelona,EASYJET,,2024-11-10 13:53:06
19:20,,Palermo,EASYJET,,2024-11-10 13:53:06
19:25,,Munich,AIR DOLOMITI,,2024-11-10 13:53:06
19:30,,Copenhagen,SAS SCANDINAVIAN AIRLINES,,2024-11-10 13:53:06
19:35,,Nantes,EASYJET,,2024-11-10 13:53:06
19:40,,Paris,AIR FRANCE,,2024-11-10 13:53:06
19:55,,London,EASYJET,,2024-11-10 13:53:06
20:00,,Barcelona,EASYJET,,2024-11-10 13:53:06
20:00,,Madrid,IBERIA,,2024-11-10 13:53:06
20:05,,London,SWISS,,2024-11-10 13:53:06
20:10,,Prague,EUROWINGS,,2024-11-10 13:53:06
20:20,,Berlin,EASYJET,,2024-11-10 13:53:06
20:20,,Brussels,BRUSSELS AIRLINES,,2024-11-10 13:53:06
20:40,,Nice,SWISS,,2024-11-10 13:53:06
21:00,,Brussels,SWISS,,2024-11-10 13:53:06
21:05,,Pristina,EASYJET,,2024-11-10 13:53:06
21:20,,Manchester,ETHIOPIAN AIRLINES,,2024-11-10 13:53:06
21:50,,Porto,SWISS,,2024-11-10 13:53:06
21:50,,Zurich,SWISS,,2024-11-10 13:53:06
21:55,,Toulouse,EASYJET,,2024-11-10 13:53:06
21:55,,Frankfurt,LUFTHANSA,,2024-11-10 13:53:06
22:00,,Berlin,SWISS,,2024-11-10 13:53:06
22:05,,London,SWISS,,2024-11-10 13:53:06
22:05,,London,BRITISH AIRWAYS,,2024-11-10 13:53:06
22:15,,Bordeaux,EASYJET,,2024-11-10 13:53:06
22:20,,Madrid,IBERIA,,2024-11-10 13:53:06
22:25,,London,EASYJET,,2024-11-10 13:53:06
22:25,,Rome,EASYJET,,2024-11-10 13:53:06
22:25,,Brussels,SWISS,,2024-11-10 13:53:06
22:30,,Brussels,EASYJET,,2024-11-10 13:53:06
22:30,,Paris,EASYJET,,2024-11-10 13:53:06
22:30,,Lisbon,EASYJET,,2024-11-10 13:53:06
22:35,,Barcelona,EASYJET,,2024-11-10 13:53:06
22:40,,Copenhagen,EASYJET,,2024-11-10 13:53:06
22:45,,Nice,EASYJET,,2024-11-10 13:53:06
22:45,,Amsterdam,KLM ROYAL DUTCH AIRLINES,,2024-11-10 13:53:06
22:50,,Alicante,EASYJET,,2024-11-10 13:53:06
22:50,,Agadir,EASYJET,,2024-11-10 13:53:06
22:50,,Porto,EASYJET,,2024-11-10 13:53:06
23:00,,Nantes,EASYJET,,2024-11-10 13:53:06
23:00,,Paris,AIR FRANCE,,2024-11-10 13:53:06
23:05,,Munich,AIR DOLOMITI,,2024-11-10 13:53:06
23:15,,Lisbon,TAP PORTUGAL,,2024-11-10 13:53:06
23:35,,Zurich,SWISS,,2024-11-10 13:53:06
